Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src IP
53,17,2018-02-28 11:26:48,255,1,1,42,58,42,42,42,0,58,58,58,0,392156.8627,7843.137255,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3921.568627,3921.568627,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:48,255,1,1,42,58,42,42,42,0,58,58,58,0,392156.862745098,7843.137254902,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3921.568627451,3921.568627451,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 11:26:48,2032,1,1,40,139,40,40,40,0,139,139,139,0,88090.5511811024,984.2519685039,2032,0,2032,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,492.125984252,492.125984252,40,139,73,57.1576766498,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 11:26:49,12503,1,1,43,99,43,43,43,0,99,99,99,0,11357.27425,159.9616092,12503,0,12503,12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,79.98080461,79.98080461,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43,99,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:49,312,1,1,43,59,43,43,43,0,59,59,59,0,326923.0769,6410.25641,312,0,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3205.128205,3205.128205,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:49,5459944,9,7,350,5477,193,0,38.88888889,71.12918607,1460,0,782.4285714,669.3912302,1067.227063,2.930432986,363996.2667,1383086.893,5363282,6,5459944,682493,1891460.735,5363282,35,28712,4785.333333,7102.762326,15968,25,0,0,0,0,192,152,1.648368555,1.282064431,0,1460,342.7647059,560.728603,314416.5662,0,0,1,1,0,0,0,1,0,364.1875,38.88888889,782.4285714,0,0,0,0,0,0,9,350,7,5477,8192,946,3,20,96627,0,96627,96627,5363282,0,5363282,5363282,Infilteration,Network
53,17,2018-02-28 11:26:49,164475,1,1,34,221,34,34,34,0,221,221,221,0,1550.387597,12.15990272,164475,0,164475,164475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.07995136,6.07995136,34,221,96.33333333,107.9645003,11656.33333,0,0,0,0,0,0,0,0,1,144.5,34,221,0,0,0,0,0,0,1,34,1,221,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:50,1400,1,1,40,167,40,40,40,0,167,167,167,0,147857.1429,1428.571429,1400,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,714.2857143,714.2857143,40,167,82.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,123.5,40,167,0,0,0,0,0,0,1,40,1,167,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:50,3724833,11,12,2017,4436,1078,0,183.3636364,315.1752759,1460,0,369.6666667,539.4206207,1732.426662,6.174773473,169310.5909,751102.1359,3531568,1,193063,19306.3,24850.47899,76973,39,3703526,336684.1818,1078003.542,3586805,1,0,0,0,0,232,252,2.953152531,3.221620942,0,1460,268.875,440.7853971,194291.7663,0,0,1,1,0,0,0,1,1,280.5652174,183.3636364,369.6666667,0,0,0,0,0,0,11,2017,12,4436,8192,8002,6,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:50,1400,1,1,40,167,40,40,40,0,167,167,167,0,147857.142857143,1428.5714285714,1400,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,714.2857142857,714.2857142857,40,167,82.3333333333,73.3234841871,5376.3333333333,0,0,0,0,0,0,0,0,1,123.5,40,167,0,0,0,0,0,0,1,40,1,167,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 11:26:50,91477,8,7,1818,2386,1078,0,227.25,360.6243594,1460,0,340.8571429,540.4801657,45956.9072,163.9756442,6534.071429,10289.90352,23672,1,70133,10019,11966.2784,23690,45,69805,11634.16667,12711.19987,24003,1,0,0,0,0,172,152,87.45367688,76.52196727,0,1460,262.75,430.881809,185659.1333,0,0,1,1,0,0,0,1,0,280.2666667,227.25,340.8571429,0,0,0,0,0,0,8,1818,7,2386,8192,8192,5,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:50,237,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,130801.6878,12658.22785,118.5,101.1162697,190,47,237,118.5,101.1162697,190,47,0,0,0,0,0,0,0,0,0,60,0,12658.22785,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:50,226,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,137168.14159292,13274.3362831858,113,91.9238815543,178,48,226,113,91.9238815543,178,48,0,0,0,0,0,0,0,0,0,60,0,13274.3362831858,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0,0,0,0,0,0,0,3,31,0,0,257,-1,1,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 11:26:50,226,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,137168.1416,13274.33628,113,91.92388155,178,48,226,113,91.92388155,178,48,0,0,0,0,0,0,0,0,0,60,0,13274.33628,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,257,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:50,43490,2,2,98,130,49,49,49,0,65,65,65,0,5242.584502,91.9751667,14496.66667,13054.59805,25369,18,18103,18103,0,18103,18103,18,18,0,18,18,0,0,0,0,16,16,45.98758335,45.98758335,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,0,0,0,0,0,0,2,98,2,130,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:26:53,12122,1,1,41,195,41,41,41,0,195,195,195,0,19468.73453,164.9892757,12122,0,12122,12122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,82.49463785,82.49463785,41,195,92.33333333,88.91194146,7905.333333,0,0,0,0,0,0,0,0,1,138.5,41,195,0,0,0,0,0,0,1,41,1,195,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:53,60247624,12,11,992,504,704,0,82.6666666667,206.7147060491,328,0,45.8181818182,103.1880014167,24.8308547404,0.3817577935,2738528.36363636,4558251.82749468,10088849,16,60247624,5477056.72727273,5220864.93101973,10100663,108,60235736,6023573.6,5180375.37309078,10102572,58,0,0,0,0,252,292,0.1991779792,0.1825798143,0,704,62.3333333333,159.9409311254,25581.1014492754,0,0,1,1,0,0,0,1,0,65.0434782609,82.6666666667,45.8181818182,0,0,0,0,0,0,12,992,11,504,8192,115,8,20,31280.5,46583.4155628374,126354,11708,10009967.8333333,151427.633110231,10088849,9709114,Benign,Network
53,17,2018-02-28 11:26:53,238,1,1,78,158,78,78,78,0,158,158,158,0,991596.638655462,8403.3613445378,238,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4201.6806722689,4201.6806722689,78,158,104.6666666667,46.1880215352,2133.3333333333,0,0,0,0,0,0,0,0,1,157,78,158,0,0,0,0,0,0,1,78,1,158,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 11:26:53,60247624,12,11,992,504,704,0,82.66666667,206.714706,328,0,45.81818182,103.1880014,24.83085474,0.381757793,2738528.364,4558251.827,10100000,16,60200000,5477056.727,5220864.931,10100000,108,60200000,6023573.6,5180375.373,10100000,58,0,0,0,0,252,292,0.199177979,0.182579814,0,704,62.33333333,159.9409311,25581.10145,0,0,1,1,0,0,0,1,0,65.04347826,82.66666667,45.81818182,0,0,0,0,0,0,12,992,11,504,8192,115,8,20,31280.5,46583.41556,126354,11708,10000000,151427.6331,10100000,9709114,Infilteration,Network
53,17,2018-02-28 11:26:53,238,1,1,78,158,78,78,78,0,158,158,158,0,991596.6387,8403.361345,238,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4201.680672,4201.680672,78,158,104.6666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,157,78,158,0,0,0,0,0,0,1,78,1,158,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:53,92,2,0,0,0,0,0,0,0,0,0,0,0,0,21739.13043,92,0,92,92,92,92,0,92,92,0,0,0,0,0,0,0,0,0,40,0,21739.13043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
51327,6,2018-02-28 11:26:54,28,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1107142.857,107142.8571,14,2.828427125,16,12,28,28,0,28,28,0,0,0,0,0,1,0,0,0,40,20,71428.57143,35714.28571,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
51326,6,2018-02-28 11:26:54,51,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,607843.1373,58823.52941,25.5,2.121320344,27,24,51,51,0,51,51,0,0,0,0,0,1,0,0,0,40,20,39215.68627,19607.84314,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:26:56,8446859,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,522.442721,1.657420824,649758.3846,2298044.296,8297765,1,71422,14284.4,12403.63327,23651,251,8424093,1203441.857,3128425.845,8297765,1,0,0,0,0,132,172,0.71032321,0.947097613,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,148957,0,148957,148957,8297765,0,8297765,8297765,Infilteration,Network
53,17,2018-02-28 11:26:58,2005,1,1,32,71,32,32,32,0,71,71,71,0,51371.57107,997.5062344,2005,0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,498.7531172,498.7531172,32,71,45,22.5166605,507,0,0,0,0,0,0,0,0,1,67.5,32,71,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
0,0,2018-02-28 11:26:59,111999203,63,0,0,0,0,0,0,0,0,0,0,0,0,0.562504003,1806438.758,2949025.566,20600000,366044,112000000,1806438.758,2949025.566,20600000,366044,0,0,0,0,0,0,0,0,0,0,0,0.562504003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,-1,-1,0,0,0,0,0,0,16200000,6299386.625,20600000,11700000,Infilteration,Network
0,0,2018-02-28 11:26:59,111999203,63,0,0,0,0,0,0,0,0,0,0,0,0,0.5625040028,1806438.75806452,2949025.56641505,20646746,366044,111999203,1806438.75806452,2949025.56641505,20646746,366044,0,0,0,0,0,0,0,0,0,0,0,0.5625040028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,-1,-1,0,0,0,0,0,0,16192407,6299386.62520741,20646746,11738068,Benign,Network
443,6,2018-02-28 11:27:05,1902124,11,12,2017,4435,1078,0,183.3636364,315.1752759,1460,0,369.5833333,539.4349667,3391.997577,12.09174586,86460.18182,364219.2278,1715695,1,186240,18624,26061.7573,85658,46,1879920,170901.8182,533610.622,1779421,1,0,0,0,0,232,252,5.783008889,6.30873697,0,1460,268.8333333,440.7838538,194290.4058,0,0,1,1,0,0,0,1,1,280.5217391,183.3636364,369.5833333,0,0,0,0,0,0,11,2017,12,4435,8192,8002,6,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:05,109,2,0,0,0,0,0,0,0,0,0,0,0,0,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.62385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:05,109,2,0,0,0,0,0,0,0,0,0,0,0,0,18348.623853211,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.623853211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
443,6,2018-02-28 11:27:05,132,2,0,0,0,0,0,0,0,0,0,0,0,0,15151.51515,132,0,132,132,132,132,0,132,132,0,0,0,0,0,0,0,0,0,40,0,15151.51515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:05,19268,2,2,98,130,49,49,49,0,65,65,65,0,11833.09114,207.5980901,6422.666667,10317.61321,18324,1,18324,18324,0,18324,18324,1,1,0,1,1,0,0,0,0,16,16,103.799045,103.799045,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,0,0,0,0,0,0,2,98,2,130,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:05,91226,8,8,1815,3898,1077,0,226.875,360.2889465,1460,0,487.25,639.5062269,62624.69033,175.3885954,6081.733333,9929.608232,23236,0,69582,9940.285714,11857.74427,23307,50,69810,9972.857143,12314.27013,23722,0,0,0,0,0,172,172,87.69429768,87.69429768,0,1460,336.0588235,510.0618186,260163.0588,0,0,1,1,0,0,0,1,1,357.0625,226.875,487.25,0,0,0,0,0,0,8,1815,8,3898,8192,8192,5,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:07,955,1,1,40,139,40,40,40,0,139,139,139,0,187434.555,2094.240838,955,0,955,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1047.120419,1047.120419,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:07,111,2,0,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,111,111,0,111,111,0,0,0,0,0,0,0,0,0,40,0,18018.01802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:07,111,2,0,0,0,0,0,0,0,0,0,0,0,0,18018.018018018,111,0,111,111,111,111,0,111,111,0,0,0,0,0,0,0,0,0,40,0,18018.018018018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign,Network
53078,6,2018-02-28 11:27:07,4341,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,7141.211702,921.4466713,1447,2477.701152,4308,13,4341,2170.5,3022.88149,4308,33,0,0,0,0,0,0,0,0,0,60,20,691.0850035,230.3616678,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1028,0,1,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:08,116064262,19,17,1109,594,517,0,58.36842105,159.013001,291,0,34.94117647,82.85187882,14.67290595,0.310172997,3316121.771,4735063.318,10200000,1,116000000,6448014.556,4894713.945,10200000,29,112000000,7010404.813,4864544.819,10200000,1,0,0,0,0,392,484,0.163702415,0.146470582,0,517,46.02702703,126.0582948,15890.69369,0,0,1,1,0,0,0,1,0,47.30555556,58.36842105,34.94117647,0,0,0,0,0,0,19,1109,17,594,8192,980,15,20,51252.81818,36567.91318,161455,36797,10100000,40332.96084,10200000,10100000,Infilteration,Network
443,6,2018-02-28 11:27:09,94199,2,0,0,0,0,0,0,0,0,0,0,0,0,21.23164789,94199,0,94199,94199,94199,94199,0,94199,94199,0,0,0,0,0,0,0,0,0,40,0,21.23164789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:11,266,1,1,42,58,42,42,42,0,58,58,58,0,375939.84962406,7518.7969924812,266,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3759.3984962406,3759.3984962406,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,Network
53,17,2018-02-28 11:27:11,489,1,1,31,182,31,31,31,0,182,182,182,0,435582.8221,4089.97955,489,0,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2044.989775,2044.989775,31,182,81.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,122,31,182,0,0,0,0,0,0,1,31,1,182,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:11,68325,5,5,675,219,387,0,135,171.3286316,141,0,43.8,63.97812126,13084.5225,146.3593121,7591.666667,10652.48375,22461,23,45350,11337.5,12528.23767,22484,263,45864,11466,12281.02648,22307,73,0,0,0,0,112,112,73.17965606,73.17965606,0,387,81.27272727,127.2187808,16184.61818,0,0,1,1,0,0,0,1,1,89.4,135,43.8,0,0,0,0,0,0,5,675,5,219,8192,7517,3,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:11,43350,2,2,80,292,40,40,40,0,146,146,146,0,8581.314879,92.272203,14450,13050.54187,25424,19,25424,25424,0,25424,25424,19,19,0,19,19,0,0,0,0,16,16,46.1361015,46.1361015,40,146,82.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,103,40,146,0,0,0,0,0,0,2,80,2,292,-1,-1,1,8,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:11,32702,1,1,34,221,34,34,34,0,221,221,221,0,7797.688215,61.15833894,32702,0,32702,32702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,30.57916947,30.57916947,34,221,96.33333333,107.9645003,11656.33333,0,0,0,0,0,0,0,0,1,144.5,34,221,0,0,0,0,0,0,1,34,1,221,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:11,5056269,6,4,599,152,517,0,99.83333333,205.4511296,152,0,38,76,148.5284901,1.977742877,561807.6667,1646743.195,4952799,13,5056269,1011253.8,2237273.771,5013366,14,82590,27530,30611.84217,60841,634,0,0,0,0,132,92,1.186645726,0.791097151,0,517,68.27272727,155.7825991,24268.21818,0,0,1,1,0,0,0,1,0,75.1,99.83333333,38,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:11,764315,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,8419.303559,30.09230487,34741.59091,102684.129,485466,1,278642,27864.2,29738.82726,80541,36,717815,65255.90909,152298.3315,518875,1,0,0,0,0,232,252,14.3919719,15.70033298,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,7856,6,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:11,224,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,138392.8571,13392.85714,112,104.6518036,186,38,224,112,104.6518036,186,38,0,0,0,0,0,0,0,0,0,60,0,13392.85714,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,257,-1,1,20,0,0,0,0,0,0,0,0,Infilteration,Network
53,17,2018-02-28 11:27:11,12571,1,1,31,182,31,31,31,0,182,182,182,0,16943.75945,159.0963328,12571,0,12571,12571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,79.54816641,79.54816641,31,182,81.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,122,31,182,0,0,0,0,0,0,1,31,1,182,-1,-1,0,8,0,0,0,0,0,0,0,0,Infilteration,Network
53574,6,2018-02-28 11:27:12,21,2,0,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
445,6,2018-02-28 11:27:12,219294,3,1,0,0,0,0,0,0,0,0,0,0,0,18.24035313,73098,126428.4565,219085,66,219294,109647,154862.0419,219151,143,0,0,0,0,0,0,0,0,0,72,32,13.68026485,4.560088283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
445,6,2018-02-28 11:27:12,633001,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,720.3780089,14.21798702,79125.125,108982.0294,214501,43,632937,158234.25,105306.81,214640,367,632958,210986,4047.213486,214565,206594,0,0,0,0,112,92,7.898881676,6.319105341,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:12,103,2,0,0,0,0,0,0,0,0,0,0,0,0,19417.47573,103,0,103,103,103,103,0,103,103,0,0,0,0,0,0,0,0,0,40,0,19417.47573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Infilteration,Network
3389,6,2018-02-28 11:27:14,1682261,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1610.33276,8.91657121,120161.5,245478.2659,953143,4,1682261,240323,390686.8895,1121163,4,1574244,262374,339635.4831,953143,108243,0,0,0,0,168,148,4.755504645,4.161066565,0,1173,169.3125,317.731274,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Infilteration,Network
443,6,2018-02-28 11:27:14,4230619,3,1,190,0,190,0,63.3333333333,109.696551146,0,0,0,0,44.9106856467,0.9454881189,1410206.33333333,2274193.65310374,4036183,85315,4230619,2115309.5,2716525.35530308,4036183,194436,0,0,0,0,0,0,0,0,0,60,20,0.7091160892,0.2363720297,0,190,38,84.970583145,7220,0,0,0,0,1,0,0,0,0,47.5,63.3333333333,0,0,0,0,0,0,0,3,190,1,0,253,7856,1,20,0,0,0,0,0,0,0,0,Benign,Network
3389,6,2018-02-28 11:27:15,23584681,10,9,1138,1581,677,0,113.8,209.6175353,1173,0,175.6666667,385.5612792,115.2866982,0.805607674,1310260.056,2987487.38,11500000,54,23600000,2620520.111,4044055.997,11700000,60,23500000,2931822,4041810.458,11500000,198585,0,0,0,0,212,192,0.424004039,0.381603635,0,1173,135.95,292.205853,85384.26053,0,0,1,1,0,0,0,1,0,143.1052632,113.8,175.6666667,0,0,0,0,0,0,10,1138,9,1581,8192,62862,5,20,199148,719.8347032,199657,198639,8535177.5,4193143.92,11500000,5570177,Infilteration,Network
445,6,2018-02-28 11:27:16,653560,5,4,373,172,140,0,74.6,70.28371077,133,0,43,62.75348596,833.8943632,13.7707326,81695,112235.5479,217452,44,653499,163374.75,107842.7737,217496,1611,653504,217834.6667,1087.710593,219037,216919,0,0,0,0,112,92,7.650407002,6.120325601,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Infilteration,Network
51329,6,2018-02-28 11:27:16,3181,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0,0,9745.3630933669,1257.4662055957,1060.3333333333,1804.5088897906,3144,17,3181,1590.5,2196.9807691466,3144,37,0,0,0,0,0,0,0,0,0,60,20,943.0996541968,314.3665513989,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0,0,0,0,0,0,0,3,31,1,0,946,0,1,20,0,0,0,0,0,0,0,0,Benign,Network
